% Model,reactor_3D_ports.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 31 2026, 12:41"
% Dimension,2
% Nodes,6012
% Expressions,1
% Description,"Molar concentration, c"
% Length unit,m
% surf1x,surf1y,c (mol/m^3)
-0.10954730805443975,0.045843118699800005,0.38567662660391755
-0.11219818600378986,0.04887561868193697,0.3850248169395395
-0.1099754499617696,0.05120472539038285,0.38562633254824685
-0.1082697952588664,0.048441265095136604,0.38521781404700434
-0.10686299170405493,0.05163445256935644,0.3894959551034123
-0.10582139721646709,0.04565928581683858,0.3844202619521328
-0.1045318642512753,0.048554925563064545,0.3882928844569162
-0.1070589257939632,0.04297538453656772,0.3856278948018146
-0.10546215548807962,0.05427729307289202,0.3799717176478928
-0.10696328088239158,0.057145238755208154,0.38041010728330854
-0.10627539459681146,0.06066864997612993,0.37071802915318836
-0.10389682209470193,0.057434071051061734,0.36874493229144595
-0.10239500970136499,0.059920110943703406,0.37102776923501346
-0.12098920314207857,0.006699636494025477,0.36692693549097205
-0.11847408506500638,0.00834955016696933,0.3626802541212264
-0.11816213242649609,0.011307552649601085,0.3672577754216499
-0.11603207609778997,0.024156306419728737,0.37947715603963855
-0.11543400390536988,0.02756827430012053,0.38092164026180964
-0.11464408544595783,0.03037542329474377,0.3781752918380257
-0.11024020169061788,0.03396014721238748,0.3739786109482228
-0.1112149461557162,0.03121387238100624,0.37821117277347976
-0.11731304018190059,0.017646659610786913,0.3762760359624982
-0.11796459947664363,0.01466283295859261,0.3753036567235321
-0.11671064030829698,0.02121422525550716,0.3787191792115996
-0.11292290788273661,0.021789522116322714,0.3842041935454165
-0.11349267718387128,0.018036254586117052,0.383396492086344
-0.11506585769892134,0.015439939447748898,0.3811726819379511
-0.11678231597836933,0.03282200653145162,0.37613473694246474
-0.11265951020248446,0.02490795446951532,0.3816591956430527
-0.11194569694994135,0.027792230920954324,0.38016814597342635
-0.1258676842525415,-0.009247985451709432,0.3492769682589777
-0.12244367234604547,0.003714376135632698,0.3781005787359902
-0.11855669110537687,0.004686184978580648,0.3590400270445539
-0.12075908539903278,0.013357324383985236,0.36917913406635205
-0.12137859839529466,1.5507562495191963E-4,0.37330918001780244
-0.1307309296186524,-0.03653322311424333,0.32626698655570857
-0.12968096850165436,-0.04011266340642551,0.3247984491823073
-0.1293206433990955,-0.026967927726878414,0.3498757998750918
-0.12627055374343285,-0.025113085771494598,0.34877868074918034
-0.1273092650455569,-0.021287426448427953,0.3504778182254964
